timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, cmdThrust, cmdRoll, cmdPitch, cmdYaw, actThrust, rRoll, rPitch, rYaw, accx, accy, accz, gyrox, gyroy, gyroz
17144, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, -3.0036168098449707, -3.6820249557495117, 0.006725238636136055, 2.7911273925683955, 1.3131309808148046, 91.98861997446859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17154, 0.1756199151277542, 0.020921139046549797, 0.0644381195306778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.003041982650757, -3.681710720062256, 0.009153062477707863, 3.2721385568647516, 1.9646275041680212, 92.20070801447648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17164, 0.34008780121803284, 0.06474411487579346, 0.15964339673519135, 0.0, 0.0, 3.027200000360608e-05, -2.7372977910999907e-06, -2.3200038413051516e-05, 0.007567950524389744, -3.0025417804718018, -3.6814846992492676, 0.011009715497493744, 3.34270594865882, 2.5724763392569514, 92.4714477662148, 0, 0, 0, 0, 0, 0, 0, 0, 0.009385928511619568, -0.030440932139754295, 1.0905038118362427, 0, 0, 0
17174, 0.42533889412879944, 0.18105709552764893, 0.28110402822494507, -2.2281771805410244e-07, -1.8884974224420148e-06, 0.0001558078220114112, -4.883969450020231e-05, -0.00038320242310874164, 0.01753859780728817, -3.0025417804718018, -3.6814846992492676, 0.011009715497493744, 3.34270594865882, 2.5724763392569514, 92.4714477662148, 0, 0, 0, 0, 0, 0, 0, 0, 0.013855994679033756, -0.005595432128757238, 1.0682892799377441, 6.302303791046143, -11.562851905822754, 11.331108093261719
17184, 0.42464354634284973, 0.28890907764434814, 0.40842729806900024, -1.4735112472408218e-06, -9.909090294968337e-06, 0.00039598537841811776, -0.00019449582032393664, -0.0010881929192692041, 0.02612921968102455, -3.00231671333313, -3.68133544921875, 0.012098322622478008, 3.2157838306972284, 2.672639472419746, 92.6152069772274, 0, 0, 0, 0, 0, 0, 0, 0, 0.016929833218455315, -0.02117415890097618, 1.0750576257705688, -0.46957579255104065, -11.027710914611816, 12.98586368560791
17194, 0.37729859352111816, 0.35049042105674744, 0.5534311532974243, -5.068061909696553e-06, -2.4719680368434638e-05, 0.0006948837544769049, -0.0005368258571252227, -0.0018746142741292715, 0.033650271594524384, -3.001401901245117, -3.6807234287261963, 0.014607589691877365, 2.8928240070293656, 1.9201464190032596, 93.05615360402079, 0, 0, 0, 0, 0, 0, 0, 0, 0.00250806100666523, -0.04094922915101051, 1.0582505464553833, -5.072227954864502, -5.055819511413574, 14.591815948486328
17204, 0.27558693289756775, 0.35661980509757996, 0.7232694029808044, -1.3046075764577836e-05, -4.736118717119098e-05, 0.001063935225829482, -0.0010638220701366663, -0.002649651374667883, 0.04016052559018135, -3.001011371612549, -3.6804919242858887, 0.01527311746031046, 2.8117749631085145, 1.4395205985638597, 93.2039139892031, 0, 0, 0, 0, 0, 0, 0, 0, -0.005936169996857643, -0.027310773730278015, 1.0556058883666992, -9.386767387390137, -0.7117779850959778, 16.9505615234375
17214, 0.1457194834947586, 0.3375459313392639, 0.9070423245429993, -2.6811729185283184e-05, -7.729030767222866e-05, 0.0014916802756488323, -0.0016878537135198712, -0.0033287517726421356, 0.04539008438587189, -3.0000975131988525, -3.6800670623779297, 0.017019281163811684, 2.8456665788416404, 0.7968425556609589, 93.54290570008098, 0, 0, 0, 0, 0, 0, 0, 0, 0.0004735593101941049, -0.03126118332147598, 1.05831778049469, -13.123982429504395, 2.280191421508789, 18.11248779296875
17224, 0.00809879507869482, 0.3449613153934479, 1.100554347038269, -4.689588968176395e-05, -0.00011312034621369094, 0.0019752150401473045, -0.0023254358675330877, -0.0038258859422057867, 0.05131871625781059, -2.999140977859497, -3.6795713901519775, 0.019922371953725815, 2.8682950259004696, 1.0224499152007809, 93.98362742305652, 0, 0, 0, 0, 0, 0, 0, 0, 0.011828185990452766, -0.027999067679047585, 1.0557222366333008, -13.082335472106934, -1.0442721843719482, 19.170276641845703
17234, -0.11245141178369522, 0.3577623665332794, 1.3016706705093384, -7.31699401512742e-05, -0.00015273992903530598, 0.0025140568614006042, -0.002929162234067917, -0.004087768495082855, 0.05645071715116501, -2.9981424808502197, -3.6790549755096436, 0.022816814482212067, 2.799163346703863, 1.2467085478488116, 94.2511115666813, 0, 0, 0, 0, 0, 0, 0, 0, 0.024505432695150375, -0.027774732559919357, 1.0650651454925537, -12.669303894042969, -1.1391937732696533, 20.00266456604004
