timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, cmdThrust, cmdRoll, cmdPitch, cmdYaw, actThrust, rRoll, rPitch, rYaw, accx, accy, accz, gyrox, gyroy, gyroz
24026, 0.00022147787967696786, -0.00036377154174260795, 6.489111001428682e-06, 0, 0, 0, 0, 0, 0, -2.973466634750366, -3.343308687210083, 0.007311988156288862, 0.8684214466118296, 2.816820455050504, 84.3298858715251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24036, -0.0003582425124477595, -0.0009204838424921036, -0.00018059200374409556, 0, 0, 0, 0, 0, 0, -2.9735000133514404, -3.343295097351074, 0.007400558330118656, 1.02828205204851, 2.966952325123742, 84.36148247796672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24046, 0.0003316475194878876, -0.0005134994280524552, -0.00027861856506206095, 2.3657734971038735e-07, -1.341542315458355e-06, 1.4022225514054298e-07, 9.46299551287666e-05, -0.0005366157274693251, 5.609207437373698e-05, -2.9735000133514404, -3.343295097351074, 0.007400558330118656, 1.02828205204851, 2.966952325123742, 84.36148247796672, 0, 0, 0, 0, 0, 0, 0, 0, 0.003170877695083618, -0.010648399591445923, 1.0019630193710327, 0.03252173215150833, -0.11421211808919907, 0.054833147674798965
24056, -4.026119859190658e-05, 0.000490959151647985, -0.00020717232837341726, 2.568563786553568e-06, -1.1909186468983535e-05, 1.546693965792656e-06, 0.00037176432670094073, -0.0015769159654155374, 0.0002256011066492647, -2.9742367267608643, -3.343125820159912, 0.009067363105714321, 4.890099195613584, 7.091417903964185, 84.51147566039059, 0, 0, 0, 0, 0, 0, 0, 0, 0.001785632804967463, -0.009262669831514359, 1.000238299369812, -0.1810271143913269, -0.13764427602291107, -0.09138219803571701
24066, 0.0007855638395994902, 0.0009301482932642102, -0.000586220296099782, 7.197515515144914e-06, -3.231322989449836e-05, 3.955676220357418e-06, 0.0005540266283787787, -0.002503892406821251, 0.00025660343817435205, -2.973832845687866, -3.3432297706604004, 0.009767647832632065, 3.1474905704586247, 5.543893784588278, 84.49046806356552, 0, 0, 0, 0, 0, 0, 0, 0, 0.0020752744749188423, -0.009800132364034653, 0.9981944561004639, 0.048816002905368805, 0.1111982986330986, 0.012742075137794018
24076, 0.0011189758079126477, 0.003038449212908745, -0.0011144038289785385, 1.3677674360224046e-05, -6.22039005975239e-05, 5.834619514644146e-06, 0.0007419998873956501, -0.003474240889772773, 0.00011957437527598813, -2.973832845687866, -3.3432297706604004, 0.009767647832632065, 3.1474905704586247, 5.543893784588278, 84.49046806356552, 0, 0, 0, 0, 0, 0, 0, 0, 0.002317695179954171, -0.01124171819537878, 1.0007834434509277, 0.09133804589509964, -0.21407365798950195, -0.07468545436859131
24086, 0.002373365918174386, 0.0031857923604547977, -0.0010938614141196012, 2.2196018107933924e-05, -0.00010244390432490036, 7.248367182910442e-06, 0.0009616570896469057, -0.004573761951178312, 0.00016357262211386114, -2.9734597206115723, -3.343294382095337, 0.0073199765756726265, 0.990162298036168, 2.827356530053379, 84.34965511728868, 0, 0, 0, 0, 0, 0, 0, 0, 0.002734221052378416, -0.011224941350519657, 0.9979626536369324, 0.15494213998317719, -0.06643398851156235, -0.05963372811675072
24096, 0.0037826886400580406, 0.0030984370969235897, -0.001277800416573882, 3.3028369216481224e-05, -0.0001537514617666602, 8.186034392565489e-06, 0.001204814063385129, -0.005687745288014412, 2.433822191960644e-05, -2.973557949066162, -3.3434104919433594, 0.007861251011490822, 0.21764543906152653, 2.471745581067296, 84.2132826955795, 0, 0, 0, 0, 0, 0, 0, 0, 0.003023038851097226, -0.012443209998309612, 0.998560905456543, 0.10665451735258102, 0.08631075173616409, 0.01433176826685667
24106, 0.004856126848608255, 0.002457608701661229, -0.0016210442408919334, 4.644990622182377e-05, -0.0002166037738788873, 7.706170435994864e-06, 0.0014794896123930812, -0.006882715038955212, -0.00011994029773632064, -2.9732110500335693, -3.342977523803711, 0.007988118566572666, 0.4056192854095877, 4.206611946352126, 84.35246290993014, 0, 0, 0, 0, 0, 0, 0, 0, 0.0018984811613336205, -0.012679608538746834, 1.0019961595535278, 0.09334728866815567, 0.08571325242519379, -0.06173903867602348
24116, 0.004547630436718464, 0.003068135352805257, -0.0015921829035505652, 6.216746260179207e-05, -0.0002915860968641937, 7.32101034373045e-06, 0.0016640156973153353, -0.00811375305056572, 4.3275758798699826e-05, -2.973461866378784, -3.343287706375122, 0.007296606432646513, 0.933565443378123, 2.7446501562865535, 84.34449536364826, 0, 0, 0, 0, 0, 0, 0, 0, 0.0022349609062075615, -0.01439344696700573, 1.0003107786178589, -0.034347619861364365, -0.19762130081653595, -0.09888554364442825
24126, 0.00521030742675066, 0.0019026166992262006, -0.0017809027340263128, 7.990500307641923e-05, -0.00037962206988595426, 8.077651727944613e-06, 0.0018834932707250118, -0.009493442252278328, 0.00010845007636817172, -2.9734909534454346, -3.3432931900024414, 0.007402084302157164, 1.0176313283498324, 2.801712526579621, 84.35018728611225, 0, 0, 0, 0, 0, 0, 0, 0, 0.0019170722225680947, -0.011915306560695171, 1.0000176429748535, 0.06608176976442337, 0.039602186530828476, 0.08060742914676666
24136, 0.005339636467397213, 0.0006282615358941257, -0.0010546104749664664, 9.96706512523815e-05, -0.00048060156404972076, 9.301002137362957e-06, 0.0020696339197456837, -0.010702457278966904, 0.00013660664262715727, -2.9738337993621826, -3.3432235717773438, 0.009739231318235397, 3.0693750277973577, 5.476757640169382, 84.46229583119147, 0, 0, 0, 0, 0, 0, 0, 0, 0.0029003755189478397, -0.011266971006989479, 1.0003371238708496, 0.03676832839846611, 0.1889452487230301, 0.11933724582195282
24146, 0.006217933259904385, 0.002367278328165412, 0.000694439047947526, 0.00012155190051998943, -0.0005931899067945778, 1.0882271453738213e-05, 0.0023066315334290266, -0.0118152080103755, 0.00018003577133640647, -2.9738378524780273, -3.3432223796844482, 0.009762145578861237, 3.080479698144399, 5.482657151069503, 84.4543662629524, 0, 0, 0, 0, 0, 0, 0, 0, 0.004174905829131603, -0.010355898179113865, 1.0013898611068726, 0.13154086470603943, -0.12944358587265015, 0.34233376383781433
24156, 0.007299904245883226, 0.003038178663700819, -2.865190435841214e-05, 0.00014633203682024032, -0.0007164591806940734, 1.3329205103218555e-05, 0.002649422502145171, -0.012838642112910748, 0.00030974505352787673, -2.9738101959228516, -3.343226194381714, 0.009724787436425686, 3.109569380483177, 5.483962599730887, 84.46136162949071, 0, 0, 0, 0, 0, 0, 0, 0, 0.001996170962229371, -0.009153123013675213, 0.9989869594573975, 0.10828308761119843, -0.06687513738870621, -0.03243501856923103
24166, 0.007377963047474623, 0.002973511116579175, -0.0007089337450452149, 0.00017379116616211832, -0.0008494554203934968, 1.62749201990664e-05, 0.00284239137545228, -0.013760607689619064, 0.000279794359812513, -2.9734671115875244, -3.3433005809783936, 0.00731043191626668, 0.9617680772490366, 2.8430076775797772, 84.34200617024095, 0, 0, 0, 0, 0, 0, 0, 0, 0.0001262006553588435, -0.008950852788984776, 0.9997676610946655, 0.021580705419182777, -0.05507712438702583, -0.040853023529052734
24176, 0.007779629435390234, 0.0037007592618465424, -0.0009896202245727181, 0.0002023843117058277, -0.0009915729751810431, 1.8914113752543926e-05, 0.0028762256260961294, -0.01466289907693863, 0.0002484332653693855, -2.9735867977142334, -3.3434176445007324, 0.007967839017510414, 0.2255415789410718, 2.4569683884787423, 84.20908110643667, 0, 0, 0, 0, 0, 0, 0, 0, 0.0031826526392251253, -0.010862552560865879, 0.9982786178588867, 0.17141765356063843, -0.12233880162239075, 0.025166450068354607
24186, 0.008408400230109692, 0.004815161693841219, -0.0022686561569571495, 0.0002325490931980312, -0.0011434562038630247, 2.06769909709692e-05, 0.003156728111207485, -0.015713751316070557, 0.00010454161383677274, -2.973479747772217, -3.343311071395874, 0.007390987128019333, 0.970820230975485, 2.8323866071053203, 84.34497049780883, 0, 0, 0, 0, 0, 0, 0, 0, 0.0016232611378654838, -0.010022377595305443, 0.9990444183349609, 0.20767365396022797, -0.17225468158721924, -0.27863427996635437
24196, 0.007558753713965416, 0.004609535913914442, -0.0010786516359075904, 0.00026507870643399656, -0.001305696670897305, 2.1236715838313103e-05, 0.003349171718582511, -0.016734356060624123, 7.783907676639501e-06, -2.973504066467285, -3.3433005809783936, 0.007419637870043516, 1.054762279290579, 2.859570101202138, 84.35028324800172, 0, 0, 0, 0, 0, 0, 0, 0, 0.003733443096280098, -0.00986994244158268, 0.9989762306213379, -0.08687514066696167, 0.09840474277734756, 0.11816290766000748
24206, 0.008455952629446983, 0.003709411947056651, -0.00029042857931926847, 0.0003001785953529179, -0.0014779198681935668, 2.0980369299650192e-05, 0.0036708286497741938, -0.017710279673337936, -5.865066486876458e-05, -2.973463535308838, -3.3432772159576416, 0.0072997198440134525, 0.9339021981832699, 2.829468570429299, 84.34908344335535, 0, 0, 0, 0, 0, 0, 0, 0, 0.002321943175047636, -0.009441366419196129, 1.0010504722595215, 0.22961969673633575, 0.07832781970500946, 0.2018296867609024
