timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, cmdThrust, cmdRoll, cmdPitch, cmdYaw, actThrust, rRoll, rPitch, rYaw, accx, accy, accz, gyrox, gyroy, gyroz
21196, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, -2.7247824668884277, -3.781080722808838, 0.003511680057272315, 1.0119541051034726, 4.979428789192582, 90.6478872425233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21206, -0.0003807730390690267, -0.0010481541976332664, -0.0008285266812890768, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.724773645401001, -3.781076431274414, 0.0034901925828307867, 0.9525867124875763, 4.9932484629125895, 90.65035731603986, 0, 0, 0, 0, 0, 0, 0, 0, -0.008810584433376789, -0.014661329798400402, 0.9996924996376038, 0, 0, 0
21216, 0.0007300440338440239, -0.00023626955226063728, -0.001631053164601326, -4.299561169318622e-06, -7.1721251515555196e-06, -2.6979250833392143e-07, -0.0008599338470958173, -0.0014344127848744392, -5.356521069188602e-05, -2.724762439727783, -3.7809627056121826, 0.0022411500103771687, 0.2163250014845032, 3.239118812901154, 90.56983733446978, 0, 0, 0, 0, 0, 0, 0, 0, -0.008081922307610512, -0.01690182089805603, 0.9997956156730652, 0, 0, 0
21226, 0.0008601390873081982, 0.001159084029495716, -0.00041895548929460347, -1.6806887288112193e-05, -2.9264210752444342e-05, -8.097267709672451e-07, -0.0016415530117228627, -0.0029839929193258286, -5.406188211054541e-05, -2.7247531414031982, -3.780961036682129, 0.0022461693733930588, 0.15466676690356745, 3.234006830678112, 90.5741254239168, 0, 0, 0, 0, 0, 0, 0, 0, -0.00913840439170599, -0.017477435991168022, 0.9980387091636658, 0.015703188255429268, -0.1862061619758606, 0.1885000318288803
21236, -0.0004034360754303634, 0.0013655367074534297, 0.0007293290691450238, -3.7370744394138455e-05, -6.778565148124471e-05, -1.9568251445889473e-06, -0.002471178537234664, -0.0047203111462295055, -0.00017498322995379567, -2.724745035171509, -3.7809667587280273, 0.0022214294876903296, 0.06703872056896083, 3.317844233092842, 90.5840912887982, 0, 0, 0, 0, 0, 0, 0, 0, -0.010496466420590878, -0.016964353621006012, 0.999237596988678, -0.23623259365558624, 0.10568754374980927, 0.1675703376531601
21246, -1.6354601029888727e-05, 0.0004964682157151401, 0.0012683391105383635, -6.701460370095447e-05, -0.00012325571151450276, -4.356348654255271e-06, -0.0034575604368001223, -0.0063737235032022, -0.00030449588666670024, -2.7248167991638184, -3.7810657024383545, 0.0035546235740184784, 0.9983651909535797, 4.917467018473843, 90.65074841573406, 0, 0, 0, 0, 0, 0, 0, 0, -0.009306583553552628, -0.0165889672935009, 0.9992192983627319, -0.023055922240018845, 0.15580850839614868, 0.06102196127176285
21256, -0.00040463617187924683, -0.00010482041398063302, 0.0012719857040792704, -0.00010640076652634889, -0.0001952593302121386, -7.517257472500205e-06, -0.004419656004756689, -0.008027009665966034, -0.00032727906364016235, -2.724792003631592, -3.7810819149017334, 0.0034914184361696243, 0.9707461920020644, 4.94405389933479, 90.65971796124687, 0, 0, 0, 0, 0, 0, 0, 0, -0.009284336119890213, -0.017225654795765877, 0.9999195337295532, -0.08255518227815628, 0.12018140405416489, -0.15187589824199677
21266, -6.37877601548098e-05, 0.00029881062800996006, 0.0020272480323910713, -0.0001552006579004228, -0.00028391287196427584, -1.111245364882052e-05, -0.00534032192081213, -0.009703701362013817, -0.0003913483815267682, -2.7248079776763916, -3.7810709476470947, 0.0035172761417925358, 0.9439524761552833, 4.919521401826728, 90.64821896096224, 0, 0, 0, 0, 0, 0, 0, 0, -0.010368304327130318, -0.01638873666524887, 1.000986099243164, -0.08190599828958511, -0.18486899137496948, 0.0028461720794439316
21276, 0.0008493572240695357, 0.00012292878818698227, 0.001982513116672635, -0.0002134373498847708, -0.0003892398381140083, -1.4807825209572911e-05, -0.006306994240731001, -0.01136170607060194, -0.00034735057852230966, -2.724821090698242, -3.781071662902832, 0.0035529581364244223, 0.9194014447623182, 4.957145734713947, 90.64792864324507, 0, 0, 0, 0, 0, 0, 0, 0, -0.00885168369859457, -0.0194260161370039, 1.0001088380813599, 0.019312355667352676, -0.017769059166312218, -0.015259611420333385
21286, 0.0010501680662855506, -0.001123341266065836, 0.002543953713029623, -0.00028134870808571577, -0.0005114756640978158, -1.7822312656790018e-05, -0.007275279611349106, -0.013085459358990192, -0.00025517825270071626, -2.7247540950775146, -3.7809605598449707, 0.002185413148254156, 0.13321074304130578, 3.2692597749633876, 90.58197759780053, 0, 0, 0, 0, 0, 0, 0, 0, -0.010105445981025696, -0.017475932836532593, 1.000293493270874, -0.014302666299045086, 0.21646648645401, 0.06878331303596497
21296, 0.0013081164797767997, -0.0014587027253583074, 0.0026992582716047764, -0.0003586838429328054, -0.0006517097936011851, -2.0369363483041525e-05, -0.008191730827093124, -0.014961378648877144, -0.0002538248954806477, -2.72479510307312, -3.7810723781585693, 0.0035146374721080065, 0.986430103005223, 4.982112245726256, 90.6458427287059, 0, 0, 0, 0, 0, 0, 0, 0, -0.010454359464347363, -0.015760814771056175, 0.9990794062614441, -0.01043966505676508, 0.032344818115234375, 0.030286137014627457
21306, 0.0010898456675931811, -0.0013550580479204655, 0.0025469865649938583, -0.0004455477755982429, -0.0008093435317277908, -2.3304775822907686e-05, -0.009181051515042782, -0.01656537503004074, -0.00033285937388427556, -2.7248239517211914, -3.7810051441192627, 0.0021444379817694426, 0.004199646183125827, 3.8222223566459093, 90.5810117469174, 0, 0, 0, 0, 0, 0, 0, 0, -0.008605223149061203, -0.015833064913749695, 1.0023550987243652, 0.0588567778468132, -0.02422645501792431, 0.010887617245316505
21316, 0.0008183796308003366, -0.0006252995226532221, 0.0034604379907250404, -0.0005420956877060235, -0.0009828938636928797, -2.6382156647741795e-05, -0.010128534398972988, -0.018144682049751282, -0.0002822201349772513, -2.7247560024261475, -3.780963897705078, 0.002228995319455862, 0.16262638682133557, 3.2377463645222235, 90.58043428644771, 0, 0, 0, 0, 0, 0, 0, 0, -0.008754584938287735, -0.01749351993203163, 1.0005571842193604, -0.04978836700320244, -0.03762678802013397, -0.14071683585643768
21326, 0.00035149301402270794, -0.0018737782957032323, 0.0031649384181946516, -0.0006478257128037512, -0.001172387506812811, -2.8068432584404945e-05, -0.01101745292544365, -0.01975405402481556, -5.4636329878121614e-05, -2.724774122238159, -3.780961513519287, 0.0022478499449789524, 0.15605209159165417, 3.295400925731002, 90.58082809183146, 0, 0, 0, 0, 0, 0, 0, 0, -0.009232889860868454, -0.01709083467721939, 1.0009992122650146, -0.09396238625049591, 0.21015039086341858, -0.04332630708813667
21336, 0.0017179008573293686, -0.003964122384786606, 0.0036512669175863266, -0.000762429554015398, -0.0013783962931483984, -2.831645542755723e-05, -0.011903326958417892, -0.02144770696759224, 5.462664830702124e-06, -2.724774122238159, -3.780961513519287, 0.0022478499449789524, 0.15605209159165417, 3.295400925731002, 90.58082809183146, 0, 0, 0, 0, 0, 0, 0, 0, -0.008361413143575191, -0.01827569305896759, 0.9980207681655884, 0.27609947323799133, 0.3499022126197815, 0.1124906912446022
21346, 0.0018581541953608394, -0.0031019076704978943, 0.004451807122677565, -0.0008857861976139247, -0.0016015227884054184, -2.851017052307725e-05, -0.012767991051077843, -0.023177608847618103, -4.381747203296982e-05, -2.7247509956359863, -3.78108286857605, 0.0035013151355087757, 1.0929483993387274, 5.0372720410908585, 90.64848383300767, 0, 0, 0, 0, 0, 0, 0, 0, -0.009296556934714317, -0.017686501145362854, 0.9990153312683105, -0.04956435039639473, -0.10218941420316696, 0.19623665511608124
21356, 0.0022269331384450197, -0.0038265332113951445, 0.004338680300861597, -0.0010176871437579393, -0.0018421867862343788, -2.9793649446219206e-05, -0.01361218374222517, -0.024955209344625473, -0.00021249830024316907, -2.7247960567474365, -3.7810773849487305, 0.0035545104183256626, 0.9745756890182677, 5.026476695768338, 90.63867073175311, 0, 0, 0, 0, 0, 0, 0, 0, -0.009072919376194477, -0.015758531168103218, 1.0002907514572144, 0.22831904888153076, 0.007653693202883005, 0.04845595359802246
21366, 0.0022907364182174206, -0.004663867875933647, 0.004432670306414366, -0.0011583194136619568, -0.0021000460255891085, -3.212588489986956e-05, -0.014514276757836342, -0.026616649702191353, -0.00025354811805300415, -2.7249703407287598, -3.7812907695770264, 0.0034315292723476887, 0.9536763780054067, 5.205067116453932, 90.80861153350378, 0, 0, 0, 0, 0, 0, 0, 0, -0.009202620945870876, -0.016129618510603905, 1.0009840726852417, 0.02138487994670868, 0.16476410627365112, 0.019731666892766953
21376, 0.0035404914524406195, -0.0023903106339275837, 0.003984726499766111, -0.001308100181631744, -0.0023741773329675198, -3.418649430386722e-05, -0.015441878698766232, -0.028209606185555458, -0.0001581691758474335, -2.7247979640960693, -3.7810750007629395, 0.0035237278789281845, 0.9538698895609107, 4.909590813888684, 90.64732760388564, 0, 0, 0, 0, 0, 0, 0, 0, -0.009933385998010635, -0.017675334587693214, 0.9998323917388916, 0.2427230328321457, -0.4321114420890808, -0.13342131674289703
21386, 0.0031969277188181877, -0.0010041752830147743, 0.004638840444386005, -0.0014671141980215907, -0.00266447220928967, -3.563336213119328e-05, -0.016360945999622345, -0.029849378392100334, -0.00013087067054584622, -2.7247822284698486, -3.781067371368408, 0.003538801334798336, 1.0717217901725615, 5.000228704394829, 90.65184903118751, 0, 0, 0, 0, 0, 0, 0, 0, -0.011633872985839844, -0.015742652118206024, 1.0013126134872437, -0.10045209527015686, -0.07314714044332504, 0.033699337393045425
21396, 0.003121532965451479, -0.000647971814032644, 0.0029367113020271063, -0.0016359617002308369, -0.002971222624182701, -3.6640994949266315e-05, -0.017408542335033417, -0.031500689685344696, -7.028033724054694e-05, -2.7248194217681885, -3.781057596206665, 0.003525311825796962, 0.9580143785191062, 4.962428765607626, 90.65555982491908, 0, 0, 0, 0, 0, 0, 0, 0, -0.007952709682285786, -0.016904862597584724, 1.0000396966934204, 0.042943816632032394, -0.04761990159749985, -0.2777858376502991
21406, 0.002440817654132843, -0.0004758053692057729, 0.0030400939285755157, -0.001815066789276898, -0.0032943759579211473, -3.702132380567491e-05, -0.01841251738369465, -0.03312992677092552, -5.385585609474219e-06, -2.7247674465179443, -3.7809717655181885, 0.0022215289063751698, 0.10683313580546833, 3.2215818668810527, 90.57640460423991, 0, 0, 0, 0, 0, 0, 0, 0, -0.009140916168689728, -0.016913600265979767, 0.9990970492362976, -0.017815424129366875, 0.05077895149588585, 0.09800134599208832
21416, 0.0023098199162632227, -0.0007073541637510061, 0.0032008213456720114, -0.0020031577441841364, -0.003633837914094329, -3.7383142625913024e-05, -0.01920567825436592, -0.03476247191429138, -6.656639016000554e-05, -2.7247533798217773, -3.7809672355651855, 0.0021878026891499758, 0.11762243812311743, 3.215837678976129, 90.56985005128108, 0, 0, 0, 0, 0, 0, 0, 0, -0.010938509367406368, -0.01816476508975029, 0.9999760985374451, -0.018005171790719032, 0.0271284282207489, -0.07660230249166489
21426, 0.003195422003045678, 0.001542194397188723, 0.002831488847732544, -0.002199973678216338, -0.003989808727055788, -3.831772482953966e-05, -0.020157519727945328, -0.036431651562452316, -0.00011994823580607772, -2.7248032093048096, -3.78108549118042, 0.0035295761190354824, 0.9693153939523826, 5.003137477599694, 90.66473449714412, 0, 0, 0, 0, 0, 0, 0, 0, -0.010782040655612946, -0.01647353358566761, 0.9998303651809692, 0.0347374826669693, -0.2506643235683441, -0.07794256508350372
21436, 0.0026849214918911457, 0.0011194120161235332, 0.0025737211108207703, -0.002406880259513855, -0.004362772684544325, -3.95808310713619e-05, -0.02122380957007408, -0.03816116601228714, -0.00013235854567028582, -2.7247636318206787, -3.780967950820923, 0.0022240113466978073, 0.14193390437904882, 3.313604627907438, 90.58075633778722, 0, 0, 0, 0, 0, 0, 0, 0, -0.009721205569803715, -0.014947890304028988, 0.9972100853919983, -0.10404615104198456, 0.10425406694412231, -0.1058197021484375
