timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, cmdThrust, cmdRoll, cmdPitch, cmdYaw, actThrust, rRoll, rPitch, rYaw, accx, accy, accz, gyrox, gyroy, gyroz
30280, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, -3.131932497024536, -3.537119150161743, 0.016707632690668106, -0.6063400835464974, 10.333549969778346, 93.44200483323382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30290, 0.13211876153945923, 0.025953834876418114, 0.06806937605142593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.130056858062744, -3.5377705097198486, 0.008944526314735413, 4.32485208218666, 0.3868774498269545, 91.58328740312021, 0, 0, 0, 0, 0, 0, 0, 0, -0.04381636157631874, 0.03565121442079544, 1.0350569486618042, 16.21297264099121, 7.44140100479126, 3.723494052886963
30300, 0.27593910694122314, -0.08718861639499664, 0.08703342825174332, 0.0, 0.0, 1.195172080770135e-05, -1.0763927775769844e-06, -5.514034455700312e-06, 0.0023907036520540714, -3.1300406455993652, -3.5377180576324463, 0.008884860202670097, 4.489542772080874, -0.2601949910884116, 91.53943898896296, 0, 0, 0, 0, 0, 0, 0, 0, -0.0513874776661396, 0.038932859897613525, 1.0631941556930542, 11.067831039428711, 18.029951095581055, -1.3496779203414917
30310, 0.3792993426322937, -0.27341654896736145, 0.06720837205648422, -2.411396167190105e-07, -1.2352852536423597e-06, 5.7030702009797096e-05, -3.8696685805916786e-05, -0.00025217540678568184, 0.00662496080622077, -3.1299290657043457, -3.537660837173462, 0.008982141502201557, 4.586652804997551, -0.8999389129088513, 91.52310998180005, 0, 0, 0, 0, 0, 0, 0, 0, -0.048431672155857086, 0.037128545343875885, 1.071975588798523, 7.541081428527832, 19.442485809326172, -1.8214302062988281
30320, 0.4528152644634247, -0.4679713845252991, 0.05624736472964287, 1.7199641888510087e-07, -6.275937266764231e-06, 0.000156049442011863, 0.00014246364298742265, -0.0007678049150854349, 0.013177734799683094, -3.1298980712890625, -3.5376205444335938, 0.009557614102959633, 4.623321558471854, -0.48390013280658195, 91.55315754050861, 0, 0, 0, 0, 0, 0, 0, 0, -0.0355767123401165, 0.03197818621993065, 1.0378750562667847, 7.862415790557861, 14.24858570098877, 1.32870614528656
30330, 0.522722601890564, -0.5773031115531921, 0.08620429784059525, 4.0611666918266565e-06, -1.7364545783493668e-05, 0.0003129382384940982, 0.0006522951880469918, -0.0014564377488568425, 0.01819794811308384, -3.1297969818115234, -3.53763484954834, 0.009366730228066444, 4.664882191784498, -1.145191621549344, 91.60798863127272, 0, 0, 0, 0, 0, 0, 0, 0, -0.0399673767387867, 0.020510492846369743, 1.0006941556930542, 5.541412353515625, 9.547738075256348, 4.805596828460693
30340, 0.5993878841400146, -0.695574939250946, 0.14552021026611328, 1.4651255696662702e-05, -3.585673402994871e-05, 0.0005018906085751951, 0.0014687832444906235, -0.002243290189653635, 0.019590457901358604, -3.129460334777832, -3.537447690963745, 0.010763286612927914, 4.665029288614155, 0.11261364721841005, 91.7343029685422, 0, 0, 0, 0, 0, 0, 0, 0, -0.033220335841178894, 0.006102623417973518, 1.0088086128234863, 10.713654518127441, 18.185129165649414, 7.620466232299805
30350, 0.7343952655792236, -0.9053001999855042, 0.22424307465553284, 3.432143421377987e-05, -6.278749788179994e-05, 0.0007010899134911597, 0.002467523328959942, -0.003142748260870576, 0.0202466007322073, -3.129460334777832, -3.537447690963745, 0.010763286612927914, 4.665029288614155, 0.11261364721841005, 91.7343029685422, 0, 0, 0, 0, 0, 0, 0, 0, -0.00900840014219284, -0.0057206591591238976, 1.0149109363555908, 17.374797821044922, 26.56734848022461, 7.373109817504883
30360, 0.9235814213752747, -1.173841118812561, 0.3060341477394104, 6.499531446024776e-05, -9.935791604220867e-05, 0.00090607232414186, 0.0036704663652926683, -0.004170969594269991, 0.02074364572763443, -3.1291615962982178, -3.53719162940979, 0.011608051136136055, 5.050610667334603, -0.20674529433227917, 91.86139930664663, 0, 0, 0, 0, 0, 0, 0, 0, -0.047102104872465134, 0.0037618912756443024, 1.039574384689331, 20.93630027770996, 28.953384399414062, 8.379239082336426
30370, 1.1587514877319336, -1.438366174697876, 0.4019383490085602, 0.00010971254960168153, -0.00014751632988918573, 0.0011284741340205073, 0.005288827233016491, -0.005468429997563362, 0.023725640028715134, -3.1289515495300293, -3.537132740020752, 0.011884511448442936, 5.306455137084878, -0.5158730359929109, 91.95730456525011, 0, 0, 0, 0, 0, 0, 0, 0, -0.021151060238480568, 0.0007243991713039577, 1.068416953086853, 21.858736038208008, 18.833831787109375, 10.28386402130127
