timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, cmdThrust, cmdRoll, cmdPitch, cmdYaw, actThrust, rRoll, rPitch, rYaw, accx, accy, accz, gyrox, gyroy, gyroz
22298, -0.00025335498503409326, 0.0006867407937534153, -0.0014446378918364644, 0, 0, 0, 0, 0, 0, -2.770739793777466, -3.5446882247924805, 0.012607097625732422, 3.806924935899519, 0.33255274944349367, 87.84061291619209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22308, -0.0007798677543178201, 0.00036368067958392203, -0.0025354044046252966, 0, 0, 0, 0, 0, 0, -2.77070951461792, -3.544682741165161, 0.012609409168362617, 3.807505559146349, 0.39574464586397085, 87.83296213914456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22318, -0.0007668947800993919, 0.0011865840060636401, -0.0026881000958383083, 0, 0, 0, 0, 0, 0, -2.770754098892212, -3.5446910858154297, 0.012588203884661198, 3.8224975965180192, 0.4031266879050577, 87.84173765336708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22328, -5.5103546401369385e-06, 0.00011589367204578593, 0.00016575379413552582, -1.8025253893938498e-06, -9.494133337284438e-07, -6.007030606269836e-08, -0.0007210076437331736, -0.00037976668681949377, -2.4029199266806245e-05, -2.7707204818725586, -3.5446815490722656, 0.012585434131324291, 3.694254265360801, 0.333284795182351, 87.81951955970449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22338, -0.00016882398631423712, -0.001017542788758874, -0.0002718598407227546, -1.606914884177968e-05, -8.76498506841017e-06, 1.5139812603592873e-07, -0.002132321475073695, -0.0011833363678306341, 6.674234464298934e-05, -2.770726442337036, -3.5446887016296387, 0.012575545348227024, 3.816686879695336, 0.33945976119827037, 87.83016402422071, 0, 0, 0, 0, 0, 0, 0, 0, -0.013845558278262615, -0.00898686982691288, 1.002227544784546, 0, 0, 0
22348, -0.0007095173350535333, -0.0001009794941637665, -0.0009534837445244193, -4.4421009079087526e-05, -2.5283003196818754e-05, 2.0794104784727097e-06, -0.003538066055625677, -0.0021202482748776674, 0.0003192549047525972, -2.770716905593872, -3.5447022914886475, 0.012577126733958721, 3.7681938412312093, 0.32515299149579846, 87.82192510718787, 0, 0, 0, 0, 0, 0, 0, 0, -0.015184449963271618, -0.010463451966643333, 1.001220941543579, 0, 0, 0
22358, -0.0009564412175677717, -0.0002919276594184339, -6.86694766045548e-05, -8.719602919882163e-05, -5.1667415391420946e-05, 5.7480065152049065e-06, -0.00501692108809948, -0.0031566566321998835, 0.0004148762673139572, -2.770711660385132, -3.544672727584839, 0.012594962492585182, 3.735831091526819, 0.4086858830278288, 87.82911593980118, 0, 0, 0, 0, 0, 0, 0, 0, -0.01522546261548996, -0.010548396967351437, 1.0008822679519653, 0.0865149199962616, -0.01162460446357727, 0.11809884756803513
22368, -0.0026078899390995502, -0.0007244828739203513, -0.0001193979915115051, -0.00014498474774882197, -8.809314749669284e-05, 1.0390591342002153e-05, -0.006540820933878422, -0.004128485918045044, 0.0005140774301253259, -2.7707393169403076, -3.5446815490722656, 0.01256151869893074, 3.7783360271398303, 0.40092123617475295, 87.82181297244702, 0, 0, 0, 0, 0, 0, 0, 0, -0.016314435750246048, -0.009273816831409931, 1.001861333847046, -0.2246822863817215, 0.04224836453795433, -0.032063405960798264
22378, -0.0029968225862830877, -0.0022688177414238453, -0.00011011613241862506, -0.00021835448569618165, -0.0001341335300821811, 1.6406644135713577e-05, -0.008133120834827423, -0.005079592112451792, 0.0006895636324770749, -2.770716428756714, -3.544672966003418, 0.012539530172944069, 3.7506022588133745, 0.3819406978597897, 87.83964821639661, 0, 0, 0, 0, 0, 0, 0, 0, -0.014692431315779686, -0.009610177017748356, 1.001866340637207, -0.09423767775297165, 0.2568826675415039, 0.03351745381951332
22388, -0.0038205201271921396, -0.0035667759366333485, 0.0005466379807330668, -0.0003064652846660465, -0.0001899584021884948, 2.429058076813817e-05, -0.009489024057984352, -0.006085393950343132, 0.0008876672363840044, -2.768378734588623, -3.5439047813415527, 0.008068910799920559, 3.1218016102996375, 2.72005431344553, 88.12124451801432, 0, 0, 0, 0, 0, 0, 0, 0, -0.013176658190786839, -0.011094378307461739, 1.0023263692855835, -0.06270547956228256, 0.24547599256038666, -0.01326681487262249
22398, -0.0036599761806428432, -0.002299810526892543, 0.0013973466120660305, -0.00040812385850585997, -0.000255830236710608, 3.384659066796303e-05, -0.010842680931091309, -0.0070889913477003574, 0.0010239038383588195, -2.7713937759399414, -3.5447142124176025, 0.014892816543579102, 3.2022735077488003, -2.1631312561900415, 87.57664083097161, 0, 0, 0, 0, 0, 0, 0, 0, -0.015544810332357883, -0.010219830088317394, 1.0001286268234253, 0.09229755401611328, -0.1350260227918625, 0.04528344050049782
22408, -0.003999034408479929, -0.001973210135474801, 5.191122181713581e-05, -0.0005241935723461211, -0.0003323864657431841, 4.4481304939836264e-05, -0.012371290475130081, -0.008222214877605438, 0.0011034361086785793, -2.768416404724121, -3.5438735485076904, 0.00812026672065258, 3.163322336441665, 2.6239548462071696, 88.10757883186585, 0, 0, 0, 0, 0, 0, 0, 0, -0.014835032634437084, -0.011719338595867157, 1.0009281635284424, 0.015438087284564972, 0.10198843479156494, -0.1322941780090332
22418, -0.0036731199361383915, -0.0019441600888967514, -0.0002869893505703658, -0.0006555915460921824, -0.0004196002264507115, 5.5870681535452604e-05, -0.013908308930695057, -0.009220526553690434, 0.00117484200745821, -2.770725727081299, -3.5446994304656982, 0.012547149322926998, 3.737359976075644, 0.3640243044765157, 87.80956107078498, 0, 0, 0, 0, 0, 0, 0, 0, -0.017131850123405457, -0.010260581970214844, 1.0000662803649902, 0.10455209016799927, 0.1415269672870636, 0.03803033381700516
22428, -0.004801095928996801, -0.003020952921360731, -0.0005745727103203535, -0.0008028807933442295, -0.0005173507379367948, 6.744894199073315e-05, -0.015549550764262676, -0.010329564101994038, 0.0011412642197683454, -2.7707297801971436, -3.5446815490722656, 0.012591147795319557, 3.6920773230885144, 0.30923975525482206, 87.81969286258825, 0, 0, 0, 0, 0, 0, 0, 0, -0.015623962506651878, -0.011469561606645584, 0.9997422695159912, -0.17588452994823456, 0.1775057315826416, 0.026368562132120132
22438, -0.0049629248678684235, -0.0028012122493237257, -0.0008154044626280665, -0.0009660273208282888, -0.0006264524417929351, 7.900851778686047e-05, -0.017079759389162064, -0.011490767821669579, 0.0011710479157045484, -2.770707130432129, -3.544689178466797, 0.012618313543498516, 3.749525910826819, 0.374886942231484, 87.83478468876486, 0, 0, 0, 0, 0, 0, 0, 0, -0.01679540053009987, -0.011607366614043713, 1.000966191291809, 0.02462460845708847, -0.02131274901330471, -0.0007260238635353744
22448, -0.006925559602677822, -0.004537184722721577, -0.000934879994019866, -0.0011452920734882355, -0.0007467439281754196, 9.137473534792662e-05, -0.018773186951875687, -0.01256752572953701, 0.0013026937376707792, -2.770704746246338, -3.5446956157684326, 0.01255054585635662, 3.805032994448899, 0.4124741062279611, 87.84264469014593, 0, 0, 0, 0, 0, 0, 0, 0, -0.016814159229397774, -0.010810303501784801, 1.0017623901367188, -0.2616322934627533, 0.2894350290298462, 0.0516415573656559
